"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"21.09.2023","2.178,82","2.186,89","2.188,63","2.170,83","120,19M","-1,07%"
"20.09.2023","2.202,45","2.178,37","2.206,98","2.177,57","115,68M","1,16%"
"19.09.2023","2.177,20","2.182,08","2.191,18","2.170,88","90,13M","-0,45%"
"18.09.2023","2.187,02","2.194,20","2.196,43","2.182,01","91,16M","-0,37%"
"15.09.2023","2.195,20","2.200,93","2.212,19","2.194,72","189,15M","0,23%"
"14.09.2023","2.190,20","2.162,14","2.194,08","2.157,82","119,15M","1,28%"
"13.09.2023","2.162,46","2.168,98","2.171,68","2.148,21","85,57M","-0,67%"
"12.09.2023","2.177,12","2.187,54","2.190,89","2.173,99","90,31M","-0,34%"
"11.09.2023","2.184,56","2.181,39","2.193,24","2.177,68","83,40M","0,38%"
"08.09.2023","2.176,34","2.190,15","2.192,13","2.162,98","74,99M","-0,42%"
"07.09.2023","2.185,58","2.195,07","2.206,04","2.177,45","91,77M","-0,77%"
"06.09.2023","2.202,57","2.196,96","2.208,46","2.184,75","90,52M","-0,05%"
"05.09.2023","2.203,70","2.188,85","2.210,15","2.186,17","71,74M","0,45%"
"04.09.2023","2.193,76","2.192,98","2.208,69","2.192,54","70,72M","0,35%"
"01.09.2023","2.186,21","2.179,53","2.200,09","2.175,80","90,83M","0,07%"
"31.08.2023","2.184,74","2.186,31","2.195,33","2.179,74","174,70M","-0,02%"
"30.08.2023","2.185,08","2.196,09","2.198,41","2.178,75","75,53M","-0,29%"
"29.08.2023","2.191,46","2.179,94","2.194,44","2.179,63","90,86M","0,79%"
"28.08.2023","2.174,31","2.163,04","2.177,90","2.161,22","62,58M","1,20%"
"25.08.2023","2.148,47","2.134,18","2.164,63","2.133,48","78,73M","0,13%"
"24.08.2023","2.145,74","2.166,20","2.178,42","2.144,83","85,25M","-0,42%"
"23.08.2023","2.154,70","2.155,89","2.161,48","2.148,74","80,59M","0,05%"
"22.08.2023","2.153,65","2.150,17","2.163,01","2.143,06","100,92M","0,68%"
"21.08.2023","2.139,03","2.141,60","2.159,76","2.137,65","126,42M","-0,31%"
"18.08.2023","2.145,66","2.142,28","2.150,06","2.132,09","84,98M","-0,41%"
"17.08.2023","2.154,56","2.164,45","2.167,58","2.151,40","82,16M","-1,19%"
"16.08.2023","2.180,56","2.168,03","2.185,50","2.166,39","70,69M","0,09%"
"15.08.2023","2.178,50","2.203,48","2.204,30","2.172,52","76,91M","-1,13%"
"14.08.2023","2.203,30","2.193,50","2.210,09","2.191,27","62,90M","0,00%"
"11.08.2023","2.203,40","2.217,08","2.217,62","2.195,61","63,97M","-0,89%"
"10.08.2023","2.223,17","2.215,39","2.230,91","2.212,81","88,92M","0,62%"
"09.08.2023","2.209,52","2.207,21","2.226,22","2.206,91","72,71M","0,69%"
"08.08.2023","2.194,44","2.196,34","2.210,44","2.187,08","84,36M","-0,70%"
"07.08.2023","2.209,83","2.201,84","2.209,83","2.192,35","78,08M","0,01%"
"04.08.2023","2.209,64","2.201,49","2.213,86","2.192,24","87,84M","0,59%"
"03.08.2023","2.196,59","2.211,32","2.214,34","2.189,73","99,38M","-1,18%"
"02.08.2023","2.222,74","2.227,64","2.229,43","2.199,59","102,10M","-0,78%"
"01.08.2023","2.240,12","2.247,05","2.252,86","2.239,92","77,24M","-0,48%"
"31.07.2023","2.250,92","2.249,59","2.256,82","2.245,05","107,29M","-0,13%"
"28.07.2023","2.253,85","2.248,47","2.258,64","2.246,35","87,66M","-0,01%"
"27.07.2023","2.254,15","2.245,09","2.265,78","2.237,01","92,96M","0,85%"
"26.07.2023","2.235,23","2.255,76","2.255,76","2.220,08","91,01M","-1,06%"
"25.07.2023","2.259,09","2.244,15","2.261,80","2.233,16","98,72M","0,68%"
"24.07.2023","2.243,81","2.218,66","2.244,18","2.217,99","115,22M","0,73%"
"21.07.2023","2.227,45","2.211,60","2.228,80","2.202,29","198,97M","0,13%"
"20.07.2023","2.224,52","2.219,68","2.225,70","2.199,98","136,59M","-0,50%"
"19.07.2023","2.235,75","2.262,24","2.263,31","2.234,59","149,14M","-1,02%"
"18.07.2023","2.258,83","2.252,39","2.259,58","2.239,62","132,11M","0,70%"
"17.07.2023","2.243,13","2.233,24","2.244,24","2.225,85","114,85M","-0,22%"
"14.07.2023","2.248,08","2.257,49","2.259,26","2.243,04","174,60M","-0,58%"
"13.07.2023","2.261,20","2.263,48","2.270,50","2.254,84","88,17M","-0,13%"
"12.07.2023","2.264,21","2.252,17","2.266,27","2.239,16","129,69M","0,72%"
"11.07.2023","2.247,96","2.253,40","2.253,40","2.231,26","128,45M","0,19%"
"10.07.2023","2.243,79","2.239,27","2.247,93","2.228,70","113,52M","-0,11%"
"07.07.2023","2.246,19","2.237,64","2.254,68","2.227,33","128,52M","0,34%"
"06.07.2023","2.238,51","2.264,75","2.270,18","2.229,36","164,42M","-1,79%"
"05.07.2023","2.279,42","2.284,66","2.296,76","2.274,44","177,47M","-0,72%"
"04.07.2023","2.295,93","2.295,77","2.301,84","2.290,29","143,25M","0,06%"
"03.07.2023","2.294,59","2.312,83","2.316,34","2.294,59","86,00M","-0,66%"
"30.06.2023","2.309,90","2.291,15","2.314,18","2.290,61","127,79M","1,10%"
"29.06.2023","2.284,77","2.259,15","2.292,50","2.259,05","123,03M","1,00%"
"28.06.2023","2.262,07","2.257,04","2.268,47","2.254,69","155,54M","0,78%"
"27.06.2023","2.244,60","2.240,03","2.244,62","2.220,87","124,62M","0,27%"
"26.06.2023","2.238,50","2.224,07","2.240,29","2.205,37","165,62M","0,14%"
"22.06.2023","2.235,41","2.246,03","2.246,03","2.224,29","191,75M","-1,33%"
"21.06.2023","2.265,63","2.276,86","2.280,03","2.258,77","133,72M","-0,68%"
"20.06.2023","2.281,16","2.287,93","2.290,23","2.276,95","110,50M","-0,50%"
"19.06.2023","2.292,68","2.310,80","2.312,47","2.289,58","101,64M","-1,29%"
"16.06.2023","2.322,64","2.321,29","2.326,12","2.311,23","237,13M","0,52%"
"15.06.2023","2.310,66","2.306,27","2.317,44","2.292,55","117,11M","-0,09%"
"14.06.2023","2.312,75","2.315,09","2.315,23","2.303,69","114,04M","-0,35%"
"13.06.2023","2.320,96","2.319,38","2.325,57","2.308,98","128,45M","0,93%"
"12.06.2023","2.299,50","2.311,23","2.315,54","2.295,17","108,86M","-0,11%"
"09.06.2023","2.301,98","2.307,05","2.309,13","2.292,92","98,54M","-0,04%"
"08.06.2023","2.302,98","2.299,42","2.311,53","2.295,46","128,50M","-0,10%"
"07.06.2023","2.305,36","2.299,93","2.311,80","2.299,86","191,84M","0,54%"
"05.06.2023","2.293,06","2.295,09","2.311,42","2.288,79","269,97M","0,02%"
"02.06.2023","2.292,50","2.267,84","2.295,03","2.266,15","355,28M","1,78%"
"01.06.2023","2.252,43","2.248,58","2.257,15","2.238,39","239,85M","0,78%"
"31.05.2023","2.234,96","2.240,16","2.259,06","2.233,11","432,05M","-0,89%"
"30.05.2023","2.255,00","2.260,68","2.279,43","2.253,54","112,87M","-0,16%"
"29.05.2023","2.258,64","2.283,05","2.283,63","2.253,34","102,90M","-0,60%"
"26.05.2023","2.272,20","2.242,09","2.276,87","2.239,43","131,29M","1,82%"
"25.05.2023","2.231,57","2.236,13","2.244,19","2.221,04","126,65M","0,08%"
"24.05.2023","2.229,89","2.250,81","2.250,81","2.224,41","125,54M","-1,65%"
"23.05.2023","2.267,34","2.277,08","2.282,26","2.265,62","134,63M","-0,70%"
"22.05.2023","2.283,31","2.285,55","2.286,61","2.276,22","122,86M","-0,22%"
"19.05.2023","2.288,37","2.280,27","2.295,53","2.276,88","135,35M","1,88%"
"17.05.2023","2.246,20","2.233,18","2.248,29","2.232,59","62,34M","0,44%"
"16.05.2023","2.236,25","2.240,74","2.250,84","2.230,64","137,98M","-0,67%"
"15.05.2023","2.251,24","2.245,35","2.252,42","2.239,76","144,61M","0,68%"
"12.05.2023","2.236,03","2.239,25","2.248,75","2.231,45","167,16M","0,27%"
"11.05.2023","2.229,91","2.215,89","2.240,04","2.211,42","222,22M","0,96%"
"10.05.2023","2.208,66","2.224,50","2.232,25","2.189,73","272,50M","-0,67%"
"09.05.2023","2.223,58","2.236,60","2.236,68","2.208,52","267,99M","-0,69%"
"08.05.2023","2.239,10","2.241,33","2.245,21","2.229,39","189,23M","-0,06%"
"05.05.2023","2.240,48","2.232,72","2.240,48","2.210,00","110,92M","0,55%"
"04.05.2023","2.228,17","2.227,75","2.235,29","2.219,91","151,63M","-0,47%"
"03.05.2023","2.238,76","2.241,33","2.255,60","2.228,82","142,81M","0,17%"
"02.05.2023","2.235,03","2.273,63","2.273,63","2.232,29","178,28M","-1,57%"
"28.04.2023","2.270,58","2.277,82","2.285,89","2.247,78","241,96M","-0,02%"
"27.04.2023","2.271,10","2.240,55","2.284,63","2.225,85","199,13M","1,38%"
"26.04.2023","2.240,08","2.247,40","2.247,72","2.221,17","181,35M","-0,41%"
"25.04.2023","2.249,20","2.256,20","2.256,50","2.237,10","114,40M","-0,47%"
"24.04.2023","2.259,82","2.247,89","2.264,67","2.247,27","79,29M","0,60%"
"21.04.2023","2.246,41","2.251,95","2.259,46","2.235,96","107,05M","-0,11%"
"20.04.2023","2.248,82","2.250,37","2.257,37","2.241,39","102,29M","-0,04%"
"19.04.2023","2.249,68","2.252,34","2.255,88","2.242,27","102,27M","-0,29%"
"18.04.2023","2.256,28","2.251,86","2.265,81","2.245,60","124,66M","0,29%"
"17.04.2023","2.249,67","2.258,96","2.263,60","2.245,50","98,93M","0,01%"
"14.04.2023","2.249,47","2.235,04","2.254,63","2.231,05","112,31M","1,09%"
"13.04.2023","2.225,14","2.217,08","2.225,14","2.206,77","113,07M","0,45%"
"12.04.2023","2.215,15","2.215,37","2.239,01","2.209,77","125,88M","0,18%"
"11.04.2023","2.211,18","2.205,63","2.211,18","2.197,96","109,45M","1,21%"
"06.04.2023","2.184,73","2.176,79","2.185,33","2.171,50","71,07M","0,45%"
"05.04.2023","2.174,94","2.209,27","2.209,72","2.166,57","151,49M","-1,85%"
"04.04.2023","2.215,91","2.222,63","2.238,16","2.211,42","111,22M","0,22%"
"03.04.2023","2.211,02","2.215,44","2.220,13","2.208,09","93,89M","-0,57%"
"31.03.2023","2.223,74","2.197,57","2.225,63","2.193,57","132,97M","1,10%"
"30.03.2023","2.199,44","2.153,66","2.199,61","2.152,84","155,14M","2,33%"
"29.03.2023","2.149,36","2.128,68","2.149,36","2.128,68","128,46M","1,60%"
"28.03.2023","2.115,61","2.130,30","2.132,21","2.110,49","120,54M","0,18%"
"27.03.2023","2.111,77","2.110,28","2.129,54","2.100,43","106,76M","1,15%"
"24.03.2023","2.087,81","2.121,92","2.122,74","2.083,53","152,74M","-2,26%"
"23.03.2023","2.136,00","2.133,53","2.140,54","2.111,74","111,56M","-0,50%"
"22.03.2023","2.146,83","2.144,54","2.155,36","2.139,29","105,91M","0,07%"
"21.03.2023","2.145,40","2.134,04","2.152,64","2.130,36","111,54M","1,26%"
"20.03.2023","2.118,71","2.071,40","2.130,44","2.050,44","139,53M","1,47%"
"17.03.2023","2.088,02","2.137,49","2.145,89","2.076,04","252,79M","-1,75%"
"16.03.2023","2.125,23","2.126,98","2.134,36","2.085,40","184,87M","1,36%"
"15.03.2023","2.096,80","2.179,73","2.179,73","2.096,69","194,36M","-4,10%"
"14.03.2023","2.186,36","2.152,68","2.193,75","2.146,20","141,78M","1,38%"
"13.03.2023","2.156,58","2.199,90","2.202,15","2.137,58","163,87M","-1,62%"
"10.03.2023","2.192,06","2.207,33","2.213,56","2.178,64","142,17M","-2,36%"
"09.03.2023","2.245,11","2.245,98","2.252,57","2.228,71","104,96M","-0,15%"
"08.03.2023","2.248,52","2.238,30","2.253,48","2.238,30","100,27M","0,17%"
"07.03.2023","2.244,66","2.259,45","2.268,96","2.243,41","99,56M","-0,76%"
"06.03.2023","2.261,86","2.259,91","2.268,69","2.253,20","85,32M","0,40%"
"03.03.2023","2.252,76","2.224,08","2.254,32","2.223,58","95,12M","1,72%"
"02.03.2023","2.214,67","2.203,68","2.219,81","2.198,26","80,43M","0,00%"
"01.03.2023","2.214,68","2.231,29","2.243,98","2.210,49","104,36M","-0,54%"
"28.02.2023","2.226,75","2.227,30","2.233,20","2.214,32","137,15M","-0,37%"
"27.02.2023","2.234,99","2.216,69","2.244,89","2.216,44","100,40M","1,29%"
"24.02.2023","2.206,43","2.233,65","2.240,01","2.198,17","133,49M","-0,95%"
"23.02.2023","2.227,58","2.225,66","2.242,02","2.225,46","117,11M","0,19%"
"22.02.2023","2.223,30","2.218,69","2.225,48","2.202,85","101,61M","-0,01%"
"21.02.2023","2.223,49","2.236,63","2.246,29","2.216,09","106,80M","-0,67%"
"20.02.2023","2.238,45","2.252,51","2.254,57","2.235,59","78,80M","-0,49%"
"17.02.2023","2.249,38","2.242,42","2.257,93","2.230,71","94,91M","-0,32%"
"16.02.2023","2.256,54","2.265,22","2.268,93","2.241,96","133,88M","0,06%"
"15.02.2023","2.255,14","2.229,48","2.255,47","2.224,93","103,80M","1,02%"
"14.02.2023","2.232,45","2.239,45","2.254,38","2.224,80","115,97M","-0,03%"
"13.02.2023","2.233,18","2.209,63","2.234,98","2.206,86","90,51M","1,47%"
"10.02.2023","2.200,77","2.226,43","2.227,29","2.189,09","86,35M","-1,55%"
"09.02.2023","2.235,37","2.260,13","2.265,72","2.232,15","99,09M","-0,39%"
"08.02.2023","2.244,14","2.266,67","2.269,51","2.244,10","139,35M","-0,47%"
"07.02.2023","2.254,80","2.262,33","2.267,29","2.250,07","100,43M","-0,15%"
"06.02.2023","2.258,20","2.281,11","2.282,73","2.253,04","107,86M","-1,58%"
"03.02.2023","2.294,52","2.271,76","2.295,30","2.265,28","133,19M","0,31%"
"02.02.2023","2.287,40","2.228,29","2.287,54","2.226,35","194,04M","3,50%"
"01.02.2023","2.210,13","2.197,11","2.215,47","2.195,51","186,18M","0,53%"
"31.01.2023","2.198,54","2.197,61","2.202,89","2.184,34","127,13M","-0,07%"
"30.01.2023","2.200,08","2.190,24","2.204,23","2.183,39","116,25M","0,11%"
"27.01.2023","2.197,66","2.198,13","2.204,15","2.187,29","106,77M","0,33%"
"26.01.2023","2.190,53","2.204,30","2.208,69","2.184,04","153,80M","-0,62%"
"25.01.2023","2.204,30","2.215,79","2.218,95","2.193,52","89,61M","-0,54%"
"24.01.2023","2.216,17","2.227,30","2.229,46","2.204,42","92,68M","-0,38%"
"23.01.2023","2.224,53","2.208,17","2.226,24","2.204,61","100,26M","1,23%"
"20.01.2023","2.197,42","2.185,66","2.197,73","2.179,00","138,57M","1,08%"
"19.01.2023","2.173,89","2.202,33","2.210,10","2.173,89","123,98M","-2,02%"
"18.01.2023","2.218,74","2.221,80","2.234,50","2.211,74","105,82M","0,27%"
"17.01.2023","2.212,83","2.221,24","2.225,22","2.209,96","131,88M","-0,55%"
"16.01.2023","2.225,10","2.222,16","2.226,08","2.208,97","92,93M","0,36%"
"13.01.2023","2.217,18","2.222,16","2.225,87","2.204,74","127,29M","-0,36%"
"12.01.2023","2.225,27","2.213,93","2.234,70","2.200,29","157,04M","0,79%"
"11.01.2023","2.207,80","2.183,82","2.216,88","2.183,40","135,52M","1,24%"
"10.01.2023","2.180,70","2.178,90","2.184,19","2.168,61","82,02M","-0,51%"
"09.01.2023","2.191,82","2.161,92","2.191,82","2.160,59","128,81M","2,54%"
"05.01.2023","2.137,44","2.114,99","2.137,54","2.110,41","65,47M","0,81%"
"04.01.2023","2.120,35","2.096,81","2.120,55","2.095,51","105,75M","1,45%"
"03.01.2023","2.090,03","2.070,02","2.104,63","2.069,67","86,27M","0,69%"
"02.01.2023","2.075,76","2.056,93","2.075,76","2.054,80","73,30M","1,58%"
"30.12.2022","2.043,40","2.067,67","2.072,24","2.043,23","76,37M","-1,54%"
"29.12.2022","2.075,31","2.050,72","2.075,41","2.042,83","58,62M","1,10%"
"28.12.2022","2.052,76","2.067,56","2.070,41","2.048,16","59,27M","-0,72%"
"27.12.2022","2.067,61","2.068,81","2.079,66","2.062,80","65,17M","0,65%"
"23.12.2022","2.054,33","2.043,97","2.061,16","2.043,97","71,38M","0,54%"
"22.12.2022","2.043,30","2.065,10","2.076,70","2.039,90","82,99M","-1,06%"
"21.12.2022","2.065,13","2.045,23","2.066,05","2.043,07","89,50M","1,41%"
"20.12.2022","2.036,42","2.029,44","2.043,88","2.023,77","94,41M","-0,56%"
"19.12.2022","2.047,98","2.054,17","2.061,94","2.044,52","91,69M","0,09%"
"16.12.2022","2.046,09","2.076,78","2.084,44","2.043,73","185,47M","-1,61%"
"15.12.2022","2.079,52","2.116,04","2.119,10","2.079,52","141,31M","-2,78%"
"14.12.2022","2.139,03","2.136,50","2.149,81","2.111,47","124,62M","-0,08%"
"13.12.2022","2.140,70","2.115,34","2.162,30","2.106,80","141,47M","1,51%"
"12.12.2022","2.108,92","2.104,84","2.111,40","2.095,22","88,41M","-0,36%"
"09.12.2022","2.116,45","2.102,71","2.120,76","2.099,35","114,69M","1,17%"
"08.12.2022","2.091,88","2.093,31","2.099,77","2.085,68","92,13M","0,17%"
"07.12.2022","2.088,43","2.107,53","2.109,77","2.082,81","115,99M","-1,08%"
"06.12.2022","2.111,28","2.134,61","2.145,21","2.105,70","139,20M","-1,33%"
"05.12.2022","2.139,69","2.128,07","2.145,00","2.123,89","127,63M","0,48%"
"02.12.2022","2.129,47","2.123,02","2.136,84","2.110,18","110,60M","0,21%"
"01.12.2022","2.125,09","2.125,53","2.137,86","2.115,30","125,69M","1,08%"
"30.11.2022","2.102,42","2.105,78","2.120,35","2.097,22","205,04M","0,49%"
"29.11.2022","2.092,24","2.103,01","2.108,11","2.089,86","84,85M","-0,20%"
"28.11.2022","2.096,38","2.106,90","2.110,82","2.092,49","83,90M","-0,96%"
"25.11.2022","2.116,74","2.109,90","2.117,67","2.103,53","58,85M","0,47%"
"24.11.2022","2.106,75","2.109,99","2.118,52","2.100,52","74,69M","-0,15%"
"23.11.2022","2.109,84","2.103,32","2.112,34","2.098,54","85,06M","0,63%"
"22.11.2022","2.096,56","2.082,03","2.103,35","2.072,21","87,01M","0,67%"
"21.11.2022","2.082,57","2.082,20","2.093,10","2.072,39","75,24M","-0,23%"
"18.11.2022","2.087,37","2.074,03","2.095,04","2.069,85","95,84M","0,98%"
"17.11.2022","2.067,08","2.077,65","2.094,77","2.054,36","102,76M","-0,38%"
"16.11.2022","2.074,98","2.102,10","2.110,47","2.073,66","96,81M","-1,10%"
"15.11.2022","2.098,01","2.112,78","2.113,80","2.086,78","117,43M","-0,47%"
"14.11.2022","2.107,99","2.116,64","2.120,60","2.095,30","115,10M","-0,03%"
"11.11.2022","2.108,67","2.119,08","2.121,13","2.088,57","172,84M","0,12%"
"10.11.2022","2.106,11","2.020,29","2.106,63","2.011,92","172,41M","3,59%"
"09.11.2022","2.033,12","2.031,03","2.035,09","2.018,31","143,87M","-0,14%"
"08.11.2022","2.035,99","2.005,03","2.039,04","2.002,36","125,29M","1,36%"
"07.11.2022","2.008,62","1.990,09","2.014,33","1.988,25","120,81M","0,48%"
"04.11.2022","1.999,01","1.967,43","1.999,02","1.966,28","82,24M","1,99%"
"03.11.2022","1.960,06","1.965,65","1.965,65","1.945,39","150,31M","-1,03%"
"02.11.2022","1.980,52","1.980,02","1.991,96","1.974,04","222,86M","0,28%"
"01.11.2022","1.974,99","1.980,21","1.997,20","1.969,48","205,90M","0,33%"
"31.10.2022","1.968,53","1.979,00","1.979,00","1.960,69","157,37M","-0,29%"
"28.10.2022","1.974,28","1.945,46","1.978,12","1.945,20","137,81M","0,31%"
"27.10.2022","1.968,23","1.962,40","1.974,14","1.956,18","164,22M","-0,09%"
"26.10.2022","1.970,06","1.965,19","1.973,58","1.945,17","144,34M","0,24%"
"25.10.2022","1.965,29","1.945,72","1.966,73","1.922,01","175,99M","1,37%"
"24.10.2022","1.938,73","1.916,62","1.941,42","1.905,62","167,06M","1,96%"
"21.10.2022","1.901,51","1.887,21","1.910,30","1.880,35","259,01M","-0,24%"
"20.10.2022","1.905,99","1.919,68","1.919,68","1.886,74","191,13M","-1,06%"
"19.10.2022","1.926,44","1.953,90","1.962,99","1.926,44","139,68M","-0,63%"
"18.10.2022","1.938,56","1.928,99","1.949,01","1.922,04","134,68M","1,58%"
"17.10.2022","1.908,38","1.868,28","1.916,28","1.857,08","112,00M","2,11%"
"14.10.2022","1.869,02","1.880,19","1.893,44","1.861,79","134,61M","0,65%"
"13.10.2022","1.856,86","1.826,44","1.864,67","1.799,30","136,08M","1,23%"
"12.10.2022","1.834,36","1.839,26","1.850,88","1.826,41","118,73M","0,01%"
"11.10.2022","1.834,10","1.824,36","1.844,64","1.818,61","120,46M","-0,15%"
"10.10.2022","1.836,91","1.826,49","1.858,54","1.824,02","100,70M","-0,26%"
"07.10.2022","1.841,77","1.871,90","1.881,94","1.839,04","110,59M","-2,19%"
"06.10.2022","1.883,04","1.895,73","1.905,38","1.875,46","122,66M","0,01%"
"05.10.2022","1.882,92","1.901,49","1.907,51","1.874,84","126,72M","-1,40%"
"04.10.2022","1.909,64","1.860,09","1.910,71","1.855,84","150,69M","3,81%"
"03.10.2022","1.839,51","1.809,97","1.839,51","1.782,33","152,36M","0,58%"
"30.09.2022","1.828,98","1.805,62","1.833,33","1.796,83","190,69M","1,93%"
"29.09.2022","1.794,39","1.827,11","1.828,11","1.781,87","191,06M","-2,41%"
"28.09.2022","1.838,77","1.812,57","1.841,54","1.791,37","149,21M","0,51%"
"27.09.2022","1.829,37","1.825,75","1.841,74","1.815,43","116,60M","0,97%"
"26.09.2022","1.811,78","1.807,02","1.834,91","1.805,49","116,23M","-0,34%"
"23.09.2022","1.817,96","1.836,71","1.840,65","1.799,79","125,05M","-1,09%"
"22.09.2022","1.837,91","1.851,69","1.868,42","1.835,38","111,67M","-2,17%"
"21.09.2022","1.878,77","1.846,79","1.882,24","1.842,25","101,67M","1,19%"
"20.09.2022","1.856,67","1.889,03","1.900,31","1.856,67","140,57M","-1,13%"
"19.09.2022","1.877,92","1.878,85","1.885,92","1.854,13","116,07M","-0,19%"
"16.09.2022","1.881,51","1.894,27","1.901,40","1.881,51","203,20M","-1,58%"
"15.09.2022","1.911,79","1.915,59","1.932,35","1.908,14","123,99M","-0,24%"
"14.09.2022","1.916,36","1.926,60","1.937,20","1.910,27","120,34M","-1,13%"
"13.09.2022","1.938,23","1.982,74","1.985,20","1.938,23","148,28M","-1,84%"
"12.09.2022","1.974,54","1.943,56","1.975,74","1.941,77","99,54M","2,09%"
"09.09.2022","1.934,06","1.911,88","1.941,10","1.910,99","94,97M","1,40%"
"08.09.2022","1.907,31","1.905,70","1.916,50","1.872,95","136,23M","0,50%"
"07.09.2022","1.897,76","1.886,43","1.902,29","1.875,66","101,26M","-0,29%"
"06.09.2022","1.903,25","1.898,23","1.920,57","1.888,86","95,37M","0,23%"
"05.09.2022","1.898,81","1.886,60","1.901,71","1.878,37","87,60M","-1,36%"
"02.09.2022","1.925,04","1.893,35","1.925,92","1.882,96","96,15M","2,64%"
"01.09.2022","1.875,49","1.903,96","1.907,13","1.875,49","101,04M","-2,33%"
"31.08.2022","1.920,23","1.950,35","1.951,18","1.920,23","169,60M","-1,14%"
"30.08.2022","1.942,43","1.945,49","1.975,59","1.936,18","89,40M","0,12%"
"29.08.2022","1.940,13","1.933,97","1.949,49","1.919,04","78,74M","-0,82%"
"26.08.2022","1.956,17","1.998,16","2.000,67","1.954,97","93,82M","-1,57%"
"25.08.2022","1.987,32","1.995,09","1.998,67","1.975,51","76,82M","0,19%"
"24.08.2022","1.983,58","1.977,80","1.992,44","1.965,39","87,29M","-0,10%"
"23.08.2022","1.985,63","1.986,79","2.005,20","1.980,23","77,09M","-0,52%"
"22.08.2022","1.995,99","2.033,08","2.035,86","1.995,82","88,48M","-2,06%"
"19.08.2022","2.037,97","2.044,21","2.053,17","2.037,88","106,26M","-0,75%"
"18.08.2022","2.053,33","2.034,29","2.057,78","2.034,10","79,26M","0,91%"
